Date,Energy_Consumption,Temperature,Day_Type,Month,Hour,Season,Renewable_Energy_Contribution,Holiday_Flag,Economic_Activity_Index
2023-03-19 17:00:00,6730.05,25.8,Weekend,3,17,Spring,53.5,0,1.22
2023-03-19 18:00:00,7148.11,28.2,Weekend,3,18,Spring,61.5,0,1.25
2023-03-19 19:00:00,7152.8,21.6,Weekend,3,19,Spring,60.9,0,1.4
2023-03-19 20:00:00,6248.17,27.3,Weekend,3,20,Spring,32.5,0,1.15
2023-03-19 21:00:00,7500.0,24.7,Weekend,3,21,Spring,64.7,0,1.35
2023-03-19 22:00:00,2644.69,27.2,Weekend,3,22,Spring,61.0,0,1.23
2023-03-19 23:00:00,2851.26,27.7,Weekend,3,23,Spring,40.4,0,1.08
2023-03-20 00:00:00,3657.07,27.6,Weekday,3,0,Spring,56.0,0,1.13
2023-03-20 01:00:00,3482.64,23.8,Weekday,3,1,Spring,70.4,0,1.21
2023-03-20 02:00:00,3708.55,24.0,Weekday,3,2,Spring,47.7,0,1.21
2023-03-20 03:00:00,4156.34,29.2,Weekday,3,3,Spring,41.0,0,1.17
2023-03-20 04:00:00,3292.79,25.1,Weekday,3,4,Spring,68.2,0,1.02
2023-03-20 05:00:00,4123.36,29.6,Weekday,3,5,Spring,76.0,0,1.34
2023-03-20 06:00:00,7500.0,22.4,Weekday,3,6,Spring,44.3,0,1.15
2023-03-20 07:00:00,7210.02,23.3,Weekday,3,7,Spring,40.8,0,1.08
2023-03-20 08:00:00,7500.0,28.2,Weekday,3,8,Spring,57.7,0,1.14
2023-03-20 09:00:00,7500.0,15.2,Weekday,3,9,Spring,43.5,0,1.18
2023-03-20 10:00:00,5090.34,21.8,Weekday,3,10,Spring,39.7,0,1.12
2023-03-20 11:00:00,4999.51,20.7,Weekday,3,11,Spring,27.5,0,0.98
2023-03-20 12:00:00,6629.83,24.6,Weekday,3,12,Spring,47.8,0,1.35
2023-03-20 13:00:00,6272.29,25.7,Weekday,3,13,Spring,37.1,0,1.26
2023-03-20 14:00:00,5262.77,25.7,Weekday,3,14,Spring,62.5,0,1.0
2023-03-20 15:00:00,5333.24,18.5,Weekday,3,15,Spring,50.6,0,1.11
2023-03-20 16:00:00,6069.57,29.4,Weekday,3,16,Spring,72.9,0,1.13
2023-03-20 17:00:00,7500.0,24.1,Weekday,3,17,Spring,52.7,0,1.25
2023-03-20 18:00:00,7500.0,30.8,Weekday,3,18,Spring,39.7,0,1.22
2023-03-20 19:00:00,7500.0,29.2,Weekday,3,19,Spring,34.0,0,1.26
2023-03-20 20:00:00,7500.0,24.9,Weekday,3,20,Spring,42.8,0,1.26
2023-03-20 21:00:00,7500.0,21.4,Weekday,3,21,Spring,54.5,0,1.36
2023-03-20 22:00:00,3551.59,28.3,Weekday,3,22,Spring,45.8,0,1.13
2023-03-20 23:00:00,4132.11,26.0,Weekday,3,23,Spring,68.3,0,1.3
2023-03-21 00:00:00,4559.58,27.3,Weekday,3,0,Spring,47.6,0,1.39
2023-03-21 01:00:00,3584.74,26.5,Weekday,3,1,Spring,47.5,0,1.26
2023-03-21 02:00:00,3715.77,25.8,Weekday,3,2,Spring,43.9,0,1.23
2023-03-21 03:00:00,2876.7,22.2,Weekday,3,3,Spring,44.8,0,1.11
2023-03-21 04:00:00,4069.3,23.1,Weekday,3,4,Spring,64.2,0,1.27
2023-03-21 05:00:00,3786.46,23.6,Weekday,3,5,Spring,53.0,0,1.32
2023-03-21 06:00:00,7500.0,26.0,Weekday,3,6,Spring,44.6,0,1.31
2023-03-21 07:00:00,7500.0,23.6,Weekday,3,7,Spring,61.6,0,1.13
2023-03-21 08:00:00,7500.0,23.0,Weekday,3,8,Spring,51.9,0,1.23
2023-03-21 09:00:00,7500.0,29.9,Weekday,3,9,Spring,47.9,0,1.13
2023-03-21 10:00:00,4801.4,23.9,Weekday,3,10,Spring,40.5,0,1.06
2023-03-21 11:00:00,5529.39,22.1,Weekday,3,11,Spring,47.2,0,1.19
2023-03-21 12:00:00,5564.05,23.8,Weekday,3,12,Spring,49.3,0,1.15
2023-03-21 13:00:00,6081.87,25.6,Weekday,3,13,Spring,45.3,0,1.18
2023-03-21 14:00:00,6134.15,26.6,Weekday,3,14,Spring,61.6,0,1.19
2023-03-21 15:00:00,5668.86,24.3,Weekday,3,15,Spring,51.3,0,1.19
2023-03-21 16:00:00,5434.42,19.2,Weekday,3,16,Spring,58.0,0,1.22
2023-03-21 17:00:00,7500.0,28.0,Weekday,3,17,Spring,44.0,0,1.03
2023-03-21 18:00:00,7500.0,25.9,Weekday,3,18,Spring,52.1,0,1.17
2023-03-21 19:00:00,7500.0,20.5,Weekday,3,19,Spring,44.7,0,1.33
2023-03-21 20:00:00,7500.0,23.0,Weekday,3,20,Spring,49.3,0,1.36
2023-03-21 21:00:00,7500.0,26.2,Weekday,3,21,Spring,61.5,0,1.33
2023-03-21 22:00:00,3663.43,27.2,Weekday,3,22,Spring,55.5,0,1.15
2023-03-21 23:00:00,3242.8,16.1,Weekday,3,23,Spring,51.7,0,1.1
2023-03-22 00:00:00,3660.31,24.8,Weekday,3,0,Spring,61.8,0,1.2
2023-03-22 01:00:00,4137.96,17.8,Weekday,3,1,Spring,30.6,0,1.39
2023-03-22 02:00:00,3728.54,20.2,Weekday,3,2,Spring,46.9,0,1.34
2023-03-22 03:00:00,3652.56,18.9,Weekday,3,3,Spring,53.8,0,1.27
2023-03-22 04:00:00,3648.11,27.7,Weekday,3,4,Spring,47.6,0,1.21
2023-03-22 05:00:00,3465.07,23.5,Weekday,3,5,Spring,41.3,0,1.32
2023-03-22 06:00:00,7500.0,21.9,Weekday,3,6,Spring,46.7,0,1.26
2023-03-22 07:00:00,6032.51,18.8,Weekday,3,7,Spring,52.3,0,0.9
2023-03-22 08:00:00,7500.0,19.7,Weekday,3,8,Spring,61.6,0,1.25
2023-03-22 09:00:00,7500.0,27.5,Weekday,3,9,Spring,47.1,0,1.22
2023-03-22 10:00:00,6066.85,30.6,Weekday,3,10,Spring,48.8,0,1.14
2023-03-22 11:00:00,6205.11,25.3,Weekday,3,11,Spring,61.3,0,1.18
2023-03-22 12:00:00,6557.62,27.2,Weekday,3,12,Spring,42.6,0,1.3
2023-03-22 13:00:00,5717.37,26.2,Weekday,3,13,Spring,69.7,0,1.2
2023-03-22 14:00:00,6267.65,26.7,Weekday,3,14,Spring,42.1,0,1.26
2023-03-22 15:00:00,5578.24,23.8,Weekday,3,15,Spring,64.3,0,1.03
2023-03-22 16:00:00,5307.49,23.8,Weekday,3,16,Spring,36.6,0,1.13
2023-03-22 17:00:00,7500.0,23.1,Weekday,3,17,Spring,80.0,0,1.32
2023-03-22 18:00:00,7214.84,22.1,Weekday,3,18,Spring,54.2,0,1.08
2023-03-22 19:00:00,7500.0,25.1,Weekday,3,19,Spring,63.3,0,1.15
2023-03-22 20:00:00,7500.0,27.0,Weekday,3,20,Spring,47.8,0,1.23
2023-03-22 21:00:00,7500.0,26.4,Weekday,3,21,Spring,55.4,0,1.24
2023-03-22 22:00:00,3688.47,25.9,Weekday,3,22,Spring,40.9,0,1.17
2023-03-22 23:00:00,4254.76,25.4,Weekday,3,23,Spring,54.5,0,1.43
2023-03-23 00:00:00,3268.59,24.5,Weekday,3,0,Spring,62.1,0,1.08
2023-03-23 01:00:00,3128.99,25.9,Weekday,3,1,Spring,57.5,0,1.09
2023-03-23 02:00:00,3344.51,23.2,Weekday,3,2,Spring,43.9,0,1.21
2023-03-23 03:00:00,4007.55,24.7,Weekday,3,3,Spring,58.7,0,1.3
2023-03-23 04:00:00,3177.08,26.3,Weekday,3,4,Spring,61.0,0,1.15
2023-03-23 05:00:00,3772.73,26.2,Weekday,3,5,Spring,48.8,0,1.28
2023-03-23 06:00:00,7500.0,24.8,Weekday,3,6,Spring,54.9,0,1.12
2023-03-23 07:00:00,7500.0,26.2,Weekday,3,7,Spring,57.3,0,1.24
2023-03-23 08:00:00,7146.04,22.5,Weekday,3,8,Spring,52.5,0,1.04
2023-03-23 09:00:00,7500.0,20.1,Weekday,3,9,Spring,61.0,0,1.2
2023-03-23 10:00:00,7100.52,29.4,Weekday,3,10,Spring,47.9,0,1.33
2023-03-23 11:00:00,5639.67,23.8,Weekday,3,11,Spring,38.0,0,1.21
2023-03-23 12:00:00,5233.21,18.1,Weekday,3,12,Spring,70.1,0,1.19
2023-03-23 13:00:00,6045.34,24.3,Weekday,3,13,Spring,48.2,0,1.18
2023-03-23 14:00:00,4614.74,22.2,Weekday,3,14,Spring,44.4,0,1.0
2023-03-23 15:00:00,5727.2,18.2,Weekday,3,15,Spring,37.9,0,1.22
2023-03-23 16:00:00,5261.3,23.8,Weekday,3,16,Spring,58.7,0,1.09
2023-03-23 17:00:00,7500.0,25.0,Weekday,3,17,Spring,52.6,0,1.26
2023-03-23 18:00:00,7035.54,22.4,Weekday,3,18,Spring,51.3,0,1.09
2023-03-23 19:00:00,7500.0,27.3,Weekday,3,19,Spring,56.2,0,1.18
2023-03-23 20:00:00,7500.0,21.4,Weekday,3,20,Spring,48.2,0,1.37
2023-03-23 21:00:00,7205.6,20.6,Weekday,3,21,Spring,62.8,0,1.17
2023-03-23 22:00:00,4159.69,31.7,Weekday,3,22,Spring,41.6,0,1.22
2023-03-23 23:00:00,3581.59,28.2,Weekday,3,23,Spring,42.9,0,1.11
2023-03-24 00:00:00,3780.83,26.3,Weekday,3,0,Spring,53.8,0,1.18
2023-03-24 01:00:00,3756.86,25.4,Weekday,3,1,Spring,49.6,0,1.13
2023-03-24 02:00:00,4075.83,25.9,Weekday,3,2,Spring,44.7,0,1.32
2023-03-24 03:00:00,3979.47,27.3,Weekday,3,3,Spring,62.1,0,1.35
2023-03-24 04:00:00,4163.05,28.4,Weekday,3,4,Spring,44.0,0,1.37
2023-03-24 05:00:00,3392.19,24.8,Weekday,3,5,Spring,46.3,0,1.22
2023-03-24 06:00:00,7500.0,29.3,Weekday,3,6,Spring,44.7,0,1.11
2023-03-24 07:00:00,6854.34,20.5,Weekday,3,7,Spring,45.5,0,1.04
2023-03-24 08:00:00,7149.09,25.5,Weekday,3,8,Spring,63.7,0,0.99
2023-03-24 09:00:00,7500.0,25.5,Weekday,3,9,Spring,56.5,0,1.21
2023-03-24 10:00:00,6443.23,27.5,Weekday,3,10,Spring,37.5,0,1.23
2023-03-24 11:00:00,6271.66,27.2,Weekday,3,11,Spring,44.6,0,1.19
2023-03-24 12:00:00,5631.11,21.9,Weekday,3,12,Spring,45.4,0,1.28
2023-03-24 13:00:00,5880.08,23.5,Weekday,3,13,Spring,55.3,0,1.19
2023-03-24 14:00:00,5532.46,21.0,Weekday,3,14,Spring,44.5,0,1.21
2023-03-24 15:00:00,5990.67,21.9,Weekday,3,15,Spring,80.0,0,1.19
2023-03-24 16:00:00,5702.79,21.9,Weekday,3,16,Spring,46.7,0,1.2
2023-03-24 17:00:00,7500.0,27.6,Weekday,3,17,Spring,42.7,0,1.18
2023-03-24 18:00:00,7500.0,21.2,Weekday,3,18,Spring,34.9,0,1.22
2023-03-24 19:00:00,7500.0,27.1,Weekday,3,19,Spring,31.0,0,1.13
2023-03-24 20:00:00,6828.13,22.4,Weekday,3,20,Spring,55.3,0,1.07
2023-03-24 21:00:00,7500.0,23.1,Weekday,3,21,Spring,46.4,0,1.21
2023-03-24 22:00:00,3221.82,22.7,Weekday,3,22,Spring,43.4,0,1.08
2023-03-24 23:00:00,3665.63,23.6,Weekday,3,23,Spring,61.0,0,1.21
2023-03-25 00:00:00,2651.69,21.1,Weekend,3,0,Spring,60.3,0,1.24
2023-03-25 01:00:00,2642.01,20.2,Weekend,3,1,Spring,51.7,0,1.15
2023-03-25 02:00:00,2385.25,23.4,Weekend,3,2,Spring,37.1,0,0.99
2023-03-25 03:00:00,2963.15,30.9,Weekend,3,3,Spring,63.0,0,1.2
2023-03-25 04:00:00,2047.73,23.0,Weekend,3,4,Spring,53.5,0,0.96
2023-03-25 05:00:00,3196.85,26.7,Weekend,3,5,Spring,70.1,0,1.15
2023-03-25 06:00:00,6778.16,18.0,Weekend,3,6,Spring,42.4,0,1.26
2023-03-25 07:00:00,6665.62,20.9,Weekend,3,7,Spring,60.1,0,1.34
2023-03-25 08:00:00,6714.78,24.4,Weekend,3,8,Spring,57.0,0,1.21
2023-03-25 09:00:00,6666.46,27.3,Weekend,3,9,Spring,56.0,0,1.19
2023-03-25 10:00:00,5267.5,24.8,Weekend,3,10,Spring,64.0,0,1.31
2023-03-25 11:00:00,5527.44,24.6,Weekend,3,11,Spring,48.8,0,1.33
2023-03-25 12:00:00,4519.64,24.6,Weekend,3,12,Spring,38.8,0,1.2
2023-03-25 13:00:00,5728.11,27.9,Weekend,3,13,Spring,50.9,0,1.37
2023-03-25 14:00:00,5389.64,28.0,Weekend,3,14,Spring,25.9,0,1.23
2023-03-25 15:00:00,4300.06,20.9,Weekend,3,15,Spring,45.4,0,1.2
2023-03-25 16:00:00,5433.59,25.1,Weekend,3,16,Spring,50.2,0,1.29
2023-03-25 17:00:00,7500.0,29.5,Weekend,3,17,Spring,49.3,0,1.35
2023-03-25 18:00:00,6790.97,24.8,Weekend,3,18,Spring,60.5,0,1.31
2023-03-25 19:00:00,5355.69,25.8,Weekend,3,19,Spring,49.7,0,0.96
2023-03-25 20:00:00,6839.79,22.4,Weekend,3,20,Spring,43.4,0,1.28
2023-03-25 21:00:00,6217.59,22.1,Weekend,3,21,Spring,59.4,0,1.21
2023-03-25 22:00:00,2913.57,26.8,Weekend,3,22,Spring,50.3,0,1.2
2023-03-25 23:00:00,3198.6,27.2,Weekend,3,23,Spring,48.5,0,1.27
2023-03-26 00:00:00,3356.52,27.2,Weekend,3,0,Spring,46.8,0,1.25
2023-03-26 01:00:00,3677.63,27.5,Weekend,3,1,Spring,34.2,0,1.41
2023-03-26 02:00:00,3036.0,28.4,Weekend,3,2,Spring,47.4,0,1.3
2023-03-26 03:00:00,3401.56,29.6,Weekend,3,3,Spring,46.9,0,1.15
2023-03-26 04:00:00,2699.81,21.1,Weekend,3,4,Spring,42.3,0,1.28
2023-03-26 05:00:00,3278.22,25.4,Weekend,3,5,Spring,59.4,0,1.27
2023-03-26 06:00:00,5897.69,22.8,Weekend,3,6,Spring,46.5,0,1.08
2023-03-26 07:00:00,4570.35,24.3,Weekend,3,7,Spring,31.6,0,0.84
2023-03-26 08:00:00,6185.98,27.5,Weekend,3,8,Spring,57.2,0,1.11
2023-03-26 09:00:00,6742.75,25.7,Weekend,3,9,Spring,54.6,0,1.22
2023-03-26 10:00:00,4493.88,20.3,Weekend,3,10,Spring,34.6,0,1.27
2023-03-26 11:00:00,5348.92,29.1,Weekend,3,11,Spring,53.6,0,1.22
2023-03-26 12:00:00,5469.28,26.7,Weekend,3,12,Spring,40.9,0,1.2
2023-03-26 13:00:00,4734.34,24.1,Weekend,3,13,Spring,54.3,0,1.23
2023-03-26 14:00:00,5339.21,23.7,Weekend,3,14,Spring,42.5,0,1.35
2023-03-26 15:00:00,5123.3,27.6,Weekend,3,15,Spring,48.9,0,1.18
2023-03-26 16:00:00,3733.04,24.5,Weekend,3,16,Spring,64.9,0,0.99
2023-03-26 17:00:00,5948.61,25.6,Weekend,3,17,Spring,44.8,0,1.07
2023-03-26 18:00:00,6276.21,25.5,Weekend,3,18,Spring,69.7,0,1.11
2023-03-26 19:00:00,6599.95,27.6,Weekend,3,19,Spring,59.9,0,1.2
2023-03-26 20:00:00,6268.13,22.8,Weekend,3,20,Spring,44.6,0,1.15
2023-03-26 21:00:00,7363.26,26.7,Weekend,3,21,Spring,49.4,0,1.19
2023-03-26 22:00:00,2492.82,25.9,Weekend,3,22,Spring,57.6,0,0.98
2023-03-26 23:00:00,3385.14,28.4,Weekend,3,23,Spring,40.8,0,1.26
2023-03-27 00:00:00,3904.01,25.3,Weekday,3,0,Spring,65.4,0,1.3
2023-03-27 01:00:00,4481.73,27.6,Weekday,3,1,Spring,51.5,0,1.3
2023-03-27 02:00:00,3785.31,28.1,Weekday,3,2,Spring,52.5,0,1.14
2023-03-27 03:00:00,4428.78,30.7,Weekday,3,3,Spring,52.8,0,1.26
2023-03-27 04:00:00,3181.86,24.3,Weekday,3,4,Spring,57.0,0,1.1
2023-03-27 05:00:00,4088.0,33.1,Weekday,3,5,Spring,57.0,0,1.22
2023-03-27 06:00:00,7500.0,28.8,Weekday,3,6,Spring,48.7,0,1.2
2023-03-27 07:00:00,7322.69,21.1,Weekday,3,7,Spring,55.4,0,1.17
2023-03-27 08:00:00,7500.0,28.0,Weekday,3,8,Spring,52.4,0,1.17
2023-03-27 09:00:00,7436.87,25.6,Weekday,3,9,Spring,46.4,0,1.09
2023-03-27 10:00:00,5800.85,22.3,Weekday,3,10,Spring,47.2,0,1.18
2023-03-27 11:00:00,5404.93,19.4,Weekday,3,11,Spring,48.9,0,1.19
2023-03-27 12:00:00,5872.05,22.2,Weekday,3,12,Spring,70.4,0,1.31
2023-03-27 13:00:00,5462.78,22.2,Weekday,3,13,Spring,47.1,0,1.1
2023-03-27 14:00:00,6020.04,26.5,Weekday,3,14,Spring,50.1,0,1.18
2023-03-27 15:00:00,6239.87,27.2,Weekday,3,15,Spring,55.8,0,1.28
2023-03-27 16:00:00,5949.38,25.0,Weekday,3,16,Spring,59.8,0,1.18
2023-03-27 17:00:00,7500.0,26.6,Weekday,3,17,Spring,59.3,0,1.15
2023-03-27 18:00:00,6781.45,20.1,Weekday,3,18,Spring,57.5,0,1.07
2023-03-27 19:00:00,7500.0,28.0,Weekday,3,19,Spring,56.8,0,1.22
2023-03-27 20:00:00,7500.0,26.0,Weekday,3,20,Spring,43.0,0,1.23
2023-03-27 21:00:00,7500.0,19.3,Weekday,3,21,Spring,37.0,0,1.22
2023-03-27 22:00:00,3556.62,27.9,Weekday,3,22,Spring,38.5,0,1.09
2023-03-27 23:00:00,3507.86,21.6,Weekday,3,23,Spring,56.4,0,1.3
2023-03-28 00:00:00,2927.35,27.9,Weekday,3,0,Spring,54.7,0,1.01
2023-03-28 01:00:00,3260.17,23.4,Weekday,3,1,Spring,62.8,0,1.15
2023-03-28 02:00:00,3244.49,24.7,Weekday,3,2,Spring,40.1,0,1.16
2023-03-28 03:00:00,3601.03,25.9,Weekday,3,3,Spring,57.6,0,1.2
2023-03-28 04:00:00,3494.92,24.3,Weekday,3,4,Spring,46.2,0,1.28
2023-03-28 05:00:00,3425.53,27.5,Weekday,3,5,Spring,50.6,0,1.13
2023-03-28 06:00:00,6010.41,22.1,Weekday,3,6,Spring,53.3,0,1.01
2023-03-28 07:00:00,7500.0,28.9,Weekday,3,7,Spring,40.8,0,1.3
2023-03-28 08:00:00,7500.0,31.2,Weekday,3,8,Spring,54.1,0,1.17
2023-03-28 09:00:00,7500.0,29.5,Weekday,3,9,Spring,47.7,0,1.06
2023-03-28 10:00:00,6285.79,27.4,Weekday,3,10,Spring,63.9,0,1.19
2023-03-28 11:00:00,6393.22,25.3,Weekday,3,11,Spring,49.3,0,1.27
2023-03-28 12:00:00,7287.15,22.6,Weekday,3,12,Spring,45.2,0,1.49
2023-03-28 13:00:00,5883.36,30.7,Weekday,3,13,Spring,56.1,0,1.06
2023-03-28 14:00:00,6073.7,30.4,Weekday,3,14,Spring,42.4,0,1.11
2023-03-28 15:00:00,5636.09,23.5,Weekday,3,15,Spring,70.2,0,1.15
2023-03-28 16:00:00,5619.74,22.6,Weekday,3,16,Spring,54.0,0,1.16
2023-03-28 17:00:00,7010.46,23.2,Weekday,3,17,Spring,49.4,0,1.04
2023-03-28 18:00:00,7500.0,23.0,Weekday,3,18,Spring,55.7,0,1.33
2023-03-28 19:00:00,7500.0,23.9,Weekday,3,19,Spring,38.4,0,1.37
2023-03-28 20:00:00,7500.0,23.6,Weekday,3,20,Spring,56.6,0,1.23
2023-03-28 21:00:00,7500.0,22.9,Weekday,3,21,Spring,43.3,0,1.24
2023-03-28 22:00:00,3457.3,25.5,Weekday,3,22,Spring,52.7,0,1.1
2023-03-28 23:00:00,4025.44,25.1,Weekday,3,23,Spring,57.2,0,1.34
2023-03-29 00:00:00,3999.14,24.0,Weekday,3,0,Spring,43.4,0,1.37
2023-03-29 01:00:00,3684.94,23.8,Weekday,3,1,Spring,72.5,0,1.24
2023-03-29 02:00:00,3554.22,24.0,Weekday,3,2,Spring,36.8,0,1.22
2023-03-29 03:00:00,4353.91,30.1,Weekday,3,3,Spring,62.3,0,1.27
2023-03-29 04:00:00,4078.36,22.9,Weekday,3,4,Spring,32.2,0,1.39
2023-03-29 05:00:00,2734.48,18.8,Weekday,3,5,Spring,59.3,0,1.03
2023-03-29 06:00:00,7100.23,28.7,Weekday,3,6,Spring,49.1,0,0.98
2023-03-29 07:00:00,7500.0,24.0,Weekday,3,7,Spring,67.9,0,1.35
2023-03-29 08:00:00,6735.68,20.2,Weekday,3,8,Spring,51.6,0,1.08
2023-03-29 09:00:00,7500.0,27.0,Weekday,3,9,Spring,40.1,0,1.37
2023-03-29 10:00:00,5498.37,21.4,Weekday,3,10,Spring,50.5,0,1.17
2023-03-29 11:00:00,6507.7,27.7,Weekday,3,11,Spring,49.4,0,1.24
2023-03-29 12:00:00,5757.87,25.2,Weekday,3,12,Spring,43.2,0,1.19
2023-03-29 13:00:00,5808.89,25.4,Weekday,3,13,Spring,55.2,0,1.15
2023-03-29 14:00:00,6851.17,25.0,Weekday,3,14,Spring,35.9,0,1.3
2023-03-29 15:00:00,6203.1,18.4,Weekday,3,15,Spring,52.0,0,1.34
2023-03-29 16:00:00,5281.2,20.6,Weekday,3,16,Spring,48.3,0,1.14
2023-03-29 17:00:00,7500.0,29.3,Weekday,3,17,Spring,53.2,0,1.21
2023-03-29 18:00:00,7500.0,24.0,Weekday,3,18,Spring,48.9,0,1.18
2023-03-29 19:00:00,7429.07,22.2,Weekday,3,19,Spring,53.5,0,1.15
2023-03-29 20:00:00,7500.0,25.3,Weekday,3,20,Spring,55.0,0,1.15
2023-03-29 21:00:00,7500.0,23.3,Weekday,3,21,Spring,52.0,0,1.28
2023-03-29 22:00:00,4252.79,25.0,Weekday,3,22,Spring,48.2,0,1.33
2023-03-29 23:00:00,2857.32,24.6,Weekday,3,23,Spring,48.5,0,1.06
2023-03-30 00:00:00,3755.7,24.0,Weekday,3,0,Spring,68.2,0,1.16
2023-03-30 01:00:00,3698.0,25.2,Weekday,3,1,Spring,46.0,0,1.32
2023-03-30 02:00:00,3638.0,26.6,Weekday,3,2,Spring,40.6,0,1.24
2023-03-30 03:00:00,3191.77,27.8,Weekday,3,3,Spring,55.6,0,1.03
2023-03-30 04:00:00,3789.05,26.7,Weekday,3,4,Spring,41.2,0,1.3
2023-03-30 05:00:00,4053.12,29.4,Weekday,3,5,Spring,53.3,0,1.19
2023-03-30 06:00:00,7500.0,22.1,Weekday,3,6,Spring,56.4,0,1.29
2023-03-30 07:00:00,7500.0,29.3,Weekday,3,7,Spring,57.5,0,1.21
2023-03-30 08:00:00,7314.13,25.4,Weekday,3,8,Spring,47.7,0,1.09
2023-03-30 09:00:00,7500.0,24.6,Weekday,3,9,Spring,57.8,0,1.33
2023-03-30 10:00:00,5832.78,24.4,Weekday,3,10,Spring,40.8,0,1.15
2023-03-30 11:00:00,4827.27,20.4,Weekday,3,11,Spring,59.0,0,1.04
2023-03-30 12:00:00,6132.39,25.1,Weekday,3,12,Spring,70.1,0,1.22
2023-03-30 13:00:00,7490.19,25.9,Weekday,3,13,Spring,49.3,0,1.41
2023-03-30 14:00:00,5177.06,18.7,Weekday,3,14,Spring,43.3,0,1.08
2023-03-30 15:00:00,6706.92,30.3,Weekday,3,15,Spring,59.8,0,1.14
2023-03-30 16:00:00,6363.77,29.7,Weekday,3,16,Spring,58.7,0,1.16
2023-03-30 17:00:00,7500.0,23.0,Weekday,3,17,Spring,45.2,0,1.24
2023-03-30 18:00:00,6693.67,20.9,Weekday,3,18,Spring,47.1,0,1.02
2023-03-30 19:00:00,7500.0,21.6,Weekday,3,19,Spring,50.4,0,1.25
2023-03-30 20:00:00,7500.0,27.8,Weekday,3,20,Spring,56.0,0,1.33
2023-03-30 21:00:00,7500.0,25.6,Weekday,3,21,Spring,59.8,0,1.43
2023-03-30 22:00:00,3735.73,24.5,Weekday,3,22,Spring,38.1,0,1.14
2023-03-30 23:00:00,3559.08,26.4,Weekday,3,23,Spring,48.7,0,1.07
2023-03-31 00:00:00,3407.83,23.7,Weekday,3,0,Spring,53.6,0,1.12
2023-03-31 01:00:00,3114.46,23.7,Weekday,3,1,Spring,54.6,0,1.14
2023-03-31 02:00:00,3376.29,23.4,Weekday,3,2,Spring,57.4,0,1.19
2023-03-31 03:00:00,4718.86,26.7,Weekday,3,3,Spring,44.9,0,1.32
2023-03-31 04:00:00,3858.77,29.3,Weekday,3,4,Spring,48.2,0,1.23
2023-03-31 05:00:00,3655.71,30.0,Weekday,3,5,Spring,35.6,0,1.22
2023-03-31 06:00:00,7500.0,25.3,Weekday,3,6,Spring,40.8,0,1.21
2023-03-31 07:00:00,7424.96,19.1,Weekday,3,7,Spring,46.4,0,1.12
2023-03-31 08:00:00,7500.0,24.6,Weekday,3,8,Spring,56.0,0,1.31
2023-03-31 09:00:00,7500.0,27.9,Weekday,3,9,Spring,44.6,0,1.06
2023-03-31 10:00:00,5024.97,19.3,Weekday,3,10,Spring,54.8,0,1.17
2023-03-31 11:00:00,6601.17,22.7,Weekday,3,11,Spring,51.7,0,1.4
2023-03-31 12:00:00,5583.72,25.6,Weekday,3,12,Spring,67.1,0,1.14
2023-03-31 13:00:00,5073.13,23.4,Weekday,3,13,Spring,47.0,0,1.05
2023-03-31 14:00:00,5871.76,28.6,Weekday,3,14,Spring,54.8,0,1.1
2023-03-31 15:00:00,5535.55,19.3,Weekday,3,15,Spring,42.3,0,1.13
2023-03-31 16:00:00,5876.49,26.6,Weekday,3,16,Spring,7.0,0,1.21
2023-03-31 17:00:00,7500.0,27.2,Weekday,3,17,Spring,42.6,0,1.28
2023-03-31 18:00:00,7500.0,24.9,Weekday,3,18,Spring,46.3,0,1.22
2023-03-31 19:00:00,7500.0,28.3,Weekday,3,19,Spring,38.1,0,1.1
2023-03-31 20:00:00,7500.0,25.1,Weekday,3,20,Spring,57.9,0,1.24
2023-03-31 21:00:00,7500.0,26.1,Weekday,3,21,Spring,66.5,0,1.22
2023-03-31 22:00:00,3784.89,26.8,Weekday,3,22,Spring,48.3,0,1.23
2023-03-31 23:00:00,3686.35,29.0,Weekday,3,23,Spring,46.5,0,1.19
2023-04-01 00:00:00,2858.8,26.3,Weekend,4,0,Spring,53.3,0,1.15
2023-04-01 01:00:00,2313.67,23.7,Weekend,4,1,Spring,39.7,0,1.06
2023-04-01 02:00:00,2726.02,22.0,Weekend,4,2,Spring,71.3,0,1.25
2023-04-01 03:00:00,2770.07,23.8,Weekend,4,3,Spring,58.6,0,1.14
2023-04-01 04:00:00,2624.0,24.9,Weekend,4,4,Spring,40.3,0,1.08
2023-04-01 05:00:00,2669.41,25.7,Weekend,4,5,Spring,56.6,0,1.2
2023-04-01 06:00:00,6858.11,25.9,Weekend,4,6,Spring,40.4,0,1.22
2023-04-01 07:00:00,6429.5,27.1,Weekend,4,7,Spring,74.6,0,1.09
2023-04-01 08:00:00,6482.22,24.8,Weekend,4,8,Spring,57.9,0,1.17
2023-04-01 09:00:00,7415.6,23.9,Weekend,4,9,Spring,45.3,0,1.35
2023-04-01 10:00:00,5041.38,22.7,Weekend,4,10,Spring,55.8,0,1.23
2023-04-01 11:00:00,3885.47,22.2,Weekend,4,11,Spring,47.3,0,1.06
2023-04-01 12:00:00,4919.12,25.0,Weekend,4,12,Spring,72.6,0,1.25
2023-04-01 13:00:00,4227.01,18.4,Weekend,4,13,Spring,53.5,0,1.18
